Participant_ID,Age,Gender,Exercise_Type,Repetition_Number,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Knee_Angle,Elbow_Angle,Stability_Metric,Posture_Status
P074,29,M,Jumping Jack,10,-2.3830031036150556,-2.5263182109802678,1.9045884552832177,-179.95495004763282,57.70924090888417,149.7107060405985,123.6248713366166,31.407554679225456,0.5701190010482267,Correct
P066,46,M,Lunge,16,-2.682162563723395,0.21322006678316896,-1.3406111255062525,143.76040442392866,-8.93227032688236,-134.86654598834872,100.22964305370289,76.89473088083096,0.8462834788051602,Correct
P014,30,F,Lunge,4,2.133615762324169,-1.1248663720541614,2.534388164595054,-150.58268746693028,-161.12355440541708,162.7942515306675,163.97200537046027,61.164391207983705,0.0439778112089565,Incorrect
P032,29,M,Lunge,13,2.5635892212419176,-1.6476366340990214,1.2545200885430976,167.1295827730425,165.242523847239,88.32200847950281,153.0986228494415,93.82328669316938,0.5072069341101135,Correct
P030,48,M,Squat,16,-2.4564878547233895,0.034864101118290414,1.7116053660533188,-132.8961225239063,-119.4924740985029,-55.22535746506675,109.14409843506465,63.452016033435356,0.8511353755057024,Correct
P019,31,M,Squat,20,-2.319435439524951,0.6365360433392206,-2.489805278988377,37.75625307015849,60.631693346041516,-70.33254397335581,130.07012338642951,134.3889654553767,0.004447978098829242,Correct
P069,19,M,Lunge,6,-2.800955053465357,-2.9413666114831125,0.4965906806612663,179.7878116283893,148.64062157356,51.63672741816646,142.01929858408988,142.45659034239293,0.2757939076018061,Correct
P048,46,F,Jumping Jack,11,-2.3729546241436554,1.6812394332071454,1.9268527613920776,-130.1527454149167,71.19975455315588,33.662570493131994,105.28686779862818,131.89611564887286,0.9199202183460408,Correct
P096,36,F,Jumping Jack,3,-1.7434810991983147,1.919292787556686,2.1695421166349957,-27.38048942166327,-101.50212953197791,150.81721253772713,154.34215439666036,77.82814142735391,0.08146962339157127,Correct
P074,35,M,Squat,20,2.8204597134600053,2.793064947407598,-2.828209771598151,100.95252082973155,-66.3133324449517,95.8475283153171,152.08944672549208,148.79205186434385,0.6069964774994865,Correct
P005,20,M,Lunge,10,1.0071613334380825,-1.9161376006518303,2.6349553953307154,-168.4115460540114,-169.12588787600575,14.531354126613678,169.84139512604656,118.204357994903,0.5073816665993269,Correct
P078,40,F,Jumping Jack,1,1.6713181531112529,0.567315374165688,-2.7399676001851216,68.32179041041601,40.59296670316087,153.92370306227565,141.05456679853756,72.67307239543427,0.1516793631488782,Incorrect
P039,34,F,Jumping Jack,20,1.6568364221491327,-0.44024775914163294,0.6871120780490991,-151.0655983593122,40.677473117363974,33.38302727995875,141.68817276260734,41.24313854385541,0.042487009986145075,Correct
P043,43,M,Jumping Jack,11,0.21044249867528775,-0.991032890667896,1.160325165691873,-94.85274878163851,81.18020929549652,125.88654083784382,145.74486203723714,110.04556996580746,0.5025871017445005,Incorrect
P019,25,F,Squat,12,1.7849338662781031,0.3938007086250277,-2.355928252992541,-122.37258150239025,-176.04133586077631,122.7393547552283,114.64049352437159,117.4280933078202,0.7351301889890595,Incorrect
P075,46,F,Lunge,14,0.5748451943398178,1.694298559341302,-2.7119288063448437,146.64111539289706,114.422863976808,150.91014922183302,158.27452661502025,44.69509594661532,0.1772427773245775,Incorrect
P099,43,M,Push-up,8,-1.1127234143798543,-2.8616832993287393,1.7094729267043753,-115.03558195859489,85.93594466411093,-155.66326873952235,149.6249335136368,95.96836221555094,0.6913198288203897,Correct
P039,27,F,Lunge,11,0.36666065261040437,2.8164006753971202,-0.6919762512153964,-165.4437256145434,-129.28082057132804,30.17508046083998,165.52310629148198,148.45055808645844,0.5463833117520974,Incorrect
P086,43,F,Lunge,4,0.20105151680708078,1.8592895142342645,-2.357324908109258,31.545244241194382,-54.8544206631677,-11.378667178422319,159.17274044753435,69.14905229989643,0.3578464255907332,Correct
P059,47,M,Squat,7,1.9407183225559237,1.5069222218734701,1.5760068983258524,-55.37486685250727,49.86896144551804,-3.404741952717899,147.47150074536563,66.22740269194367,0.6644304962251527,Correct
P094,19,M,Jumping Jack,10,2.890363304289954,1.5623242930830212,2.0949784208617235,-33.9457605691081,-1.5131250214819545,-14.432182696726983,104.4802935818639,138.39625993115573,0.19197677758382403,Incorrect
P052,36,F,Jumping Jack,19,-0.533744607474417,-0.6656357422880843,0.5243171445528443,-137.1374118494831,-138.56606499554553,121.48800819204274,172.7232590887947,44.08992535980667,0.4569313209514614,Correct
P094,26,M,Squat,4,1.5803440706481577,1.5097233050688823,-2.0325791493921264,89.36441691595002,-148.55566495082763,-65.36415692990202,123.04909632448334,142.02330040502804,0.5493049815648999,Correct
P050,24,F,Squat,2,-2.401421975771199,-0.6793787483822542,-2.908665171051055,36.55931387166646,101.32426767891297,-13.409610613279767,176.7868711665086,123.53844723281873,0.4586955402655568,Correct
P075,21,M,Squat,18,1.6609882166897316,2.3922409774487585,1.2048148878116631,-48.8818638906192,-123.85183751358846,-107.75428455560916,126.16837218004925,76.90084907195038,0.3975013768571686,Correct
P086,43,F,Squat,14,-0.771498528040607,-1.936665700161182,0.3008380489519009,-118.23302024527105,-118.04663738504031,-89.3820182670955,103.13444634148537,40.025714442258206,0.7409136395682366,Incorrect
P010,38,M,Squat,16,-2.76365902266188,-1.2459154547090912,0.9047828503204771,33.64262610140173,119.13232512843274,57.751230003795,169.63557727497013,32.30094495045414,0.6561009665223498,Correct
P083,35,F,Push-up,11,-0.8205229286269367,0.30802525619445653,1.879108021197574,100.29502062265584,40.370268442758146,-137.9030622297617,161.55528661158348,75.0997435725337,0.639462085361417,Correct
P015,30,F,Lunge,10,0.6638565055298686,-1.084733784676365,-0.3946333380421674,-67.53697780780983,37.69761893543006,-112.38414804191616,160.76664505018255,114.64243013722134,0.8918006449135621,Incorrect
P060,28,F,Lunge,17,-2.2844989939112006,-0.4545765282283596,-2.2529071869982777,-170.69026192610505,-7.435522309197609,10.092441445673074,98.04696756580063,88.50350561626826,0.9935006573547976,Incorrect
P035,46,M,Lunge,14,2.5442069545815276,-0.04546386360843169,2.639899712344959,-102.83616548892576,24.838205184824744,-164.24170993331512,169.13518497467703,118.63822713727079,0.5672045332202077,Incorrect
P035,41,M,Jumping Jack,4,-2.5339655203629685,2.138120092881052,0.271572763481144,65.66321480141852,36.637088533851966,-134.30628020865905,143.6760573446575,110.46850184713314,0.3482678776947099,Correct
P001,21,F,Push-up,19,2.5800403189989973,0.1391535216521569,0.6917647145312413,176.07469588449214,168.41744454368893,130.8070580280296,132.33201626456582,98.74886272420396,0.7788753491818147,Correct
P047,42,F,Lunge,2,1.2428251076141184,-0.8252409083126371,2.600468577310507,-175.18455381284045,-99.72960931167147,124.61283568619848,172.18544592718246,146.09988968698252,0.1420990627828328,Correct
P063,38,M,Jumping Jack,7,-1.0217269475147783,-1.5135830157893053,2.589501937861578,-69.78471763244373,-102.75752890783473,-54.80060218308641,149.94372172337464,117.4061321224164,0.5129091710441792,Correct
P018,46,M,Push-up,9,-0.6554979137454406,-0.5479441272468168,0.4325676403690415,-157.672486638418,-159.40134442608635,-54.7231264879736,101.97277414676873,139.75361390177306,0.5245084819546395,Correct
P026,42,M,Push-up,19,1.4448561883964652,0.09441662648621918,-1.2143314516714434,-66.11425640530842,56.95156757135604,157.14556173504133,136.75834584510335,59.05926771840341,0.9834678675296525,Correct
P060,21,M,Jumping Jack,16,0.608826605287244,1.476689143219418,2.982681804076435,-33.87083647412834,17.655185096014264,-170.69718993407164,147.29549299628064,115.63675521326414,0.9910068149867145,Correct
P018,27,M,Push-up,16,1.0298575287296714,-2.273707342965968,1.0849025397212158,151.5103531006518,-139.95388661520968,28.906384710697495,170.86956279584706,101.73634360981912,0.7992141382808866,Correct
P063,22,M,Jumping Jack,18,-0.6650123009191198,-1.6703448705650947,-0.549379938647661,-150.99811221420765,-48.7659833574526,35.06060845466183,115.19046915074101,140.91553162066236,0.4730156877855798,Correct
P041,26,F,Lunge,11,-0.07311910915440611,-0.7220759047879608,0.35902081712153855,99.76825910367722,-115.68124608076661,103.63934418539804,161.4810497082674,91.25436211492479,0.5472257899747835,Correct
P082,41,M,Jumping Jack,7,2.93920490422736,-0.8376095692829124,-0.5049956983918218,-37.60761741733319,-60.66657345568984,162.63018569613627,161.98316134512714,63.556965483498196,0.3197416315184244,Incorrect
P043,49,F,Push-up,9,-1.7164627770016938,-0.6495114743687296,2.329830913779885,112.05462588009397,162.45510098205966,-51.90206866439618,101.52445363413126,76.18067524542502,0.8298457036778141,Correct
P082,20,M,Lunge,4,-0.49286288086721175,1.7611275878419477,-0.10500375080552349,4.824786717223674,65.99478199699041,-22.379949555839573,91.55098644802857,56.25957665115134,0.746546193835706,Correct
P096,34,M,Lunge,13,-1.2490608745561962,-1.0550735822269612,1.9411702558874833,-165.85846601637238,-177.2751237137489,61.66745298726386,142.3268726308611,56.396759926582405,0.771425287824123,Correct
P038,20,F,Squat,4,1.5906690626390994,0.011389082415988128,2.0410577869380235,160.63411849734194,-89.09709343771549,168.21778404390358,161.05309976618872,86.45059032319932,0.13867633815510194,Correct
P027,33,F,Squat,19,1.5840757539943242,0.7434421971473792,1.9459940264114906,-150.21573716357213,-176.26984305199954,140.6852473452147,139.89877418945673,137.10826023515654,0.39863397131034106,Correct
P049,21,M,Push-up,2,-1.2453272340156247,-1.6069286988983693,1.3331316748540463,35.166060912152204,77.35265955672509,60.13908117721604,163.20127366798877,53.02432114335072,0.5373516904219443,Correct
P056,35,F,Jumping Jack,9,-2.5116581002021023,1.3121723228852336,2.129266300845491,135.96039465606566,-11.008151260027802,128.42048580156796,146.00728264207626,64.54440145489386,0.12465796865678891,Incorrect
P093,34,F,Jumping Jack,12,-2.931403939966776,0.2826679184296861,-0.6766225222621847,-151.2828728099302,177.84672905318013,-149.32640487908296,148.79631255050703,132.35857536618462,0.3686230263835929,Correct
P049,24,F,Push-up,2,-0.43529680054508724,-0.3193130218117317,-2.312020763148238,19.401619829764627,84.08997396815698,-44.23430057333303,92.53389831862731,70.71075330726184,0.08743252241421051,Correct
P041,49,F,Lunge,6,-0.5379744339853749,1.858704160429883,2.054725226235087,116.74435518880279,6.44865937483749,-175.286701548415,97.97383826274834,145.4896082387657,0.9588412272749307,Incorrect
P084,41,M,Push-up,5,2.930339271839178,-1.539028444888908,-0.010989505875928174,175.0768951124865,109.69395415492869,-116.10999422605786,155.25266559442872,62.270433175624945,0.7512633295760242,Incorrect
P060,40,F,Push-up,5,-0.1811875458139225,2.299055823685939,-2.235743804832894,80.75786429304765,73.72931444426737,46.977325632864705,158.655895413866,83.05721060382933,0.6207481209847618,Correct
P099,47,M,Lunge,20,-1.4614897825474762,0.36629241220022246,-2.3081248669079524,-79.79962483321428,-92.24057605104463,138.80218454412005,138.79601802578932,41.4731927031289,0.2048564335269475,Correct
P087,49,M,Jumping Jack,5,2.3473766461888044,0.655049276277949,-2.0445456359406435,71.8453187443474,10.892978937905951,47.800911597046365,143.1148614705931,149.06109543583221,0.3341274371774744,Incorrect
P056,22,M,Push-up,4,-0.053592302078529386,2.2503537850136563,1.5058395580026351,74.07603695075017,20.159540940265515,59.089718523084,145.29292558605698,136.81704538507432,0.14448490191335983,Incorrect
P076,29,M,Jumping Jack,9,0.5950538112634671,1.9054961270960158,1.2651400407976867,71.98776435766226,-17.55658850119076,-142.6242221077673,99.44921869685544,128.10747034513497,0.5361196269610043,Incorrect
P062,34,F,Push-up,10,-2.4259877374307237,0.609372412931402,-1.7770879188907005,127.53375735351807,-115.49065577206969,59.34977672881675,150.11177438258372,48.88109646731287,0.8205159897881344,Correct
P099,40,F,Lunge,16,-0.7025015560213559,1.519126223089045,2.0815405086587715,-148.54317749298326,-99.58714140316067,-16.435181747091264,133.06229790858453,146.32296694174966,0.019036521689811625,Correct
P062,30,M,Lunge,10,2.6653420468427207,-0.40008305860261917,-1.3122312268305307,-140.96885565044397,-78.82293565585383,54.51848336945642,144.22706790185512,141.49815428159093,0.10330866969734498,Correct
P100,40,M,Squat,10,0.5370323050525525,0.2842665209984778,1.7579134998896855,50.6221647212009,-176.30814622386106,-62.57768056926214,140.68276459294702,82.28057303970232,0.22934977394111344,Correct
P042,42,M,Lunge,19,-0.9329888691452299,-2.627579179748933,-0.06716455359034867,163.39719459534763,150.09980118102334,29.33493899874125,158.6700223608635,111.79644356416881,0.7140667431590878,Correct
P028,20,M,Squat,10,0.7540030837895584,-2.4608524919997192,1.3892920952313963,-12.298089989071457,66.9945569700524,-27.335053140843826,118.67114373443832,149.09501132304564,0.8939798387693473,Correct
P037,26,F,Push-up,6,2.4624665374686963,1.9765524251179922,-0.711674021558605,165.80257258524307,68.26223368240949,21.10933995662188,123.61736205607068,79.16942633994982,0.7530123367744916,Incorrect
P020,47,M,Jumping Jack,17,-1.3560563971644597,-2.64197006590502,-0.917156417431344,157.7106934258154,26.039020971283662,-127.047773401272,125.24456758721217,43.56548268648996,0.5249475501708947,Correct
P035,34,F,Lunge,5,0.03070031082404645,-1.9836052462043563,2.0481575937559935,145.04750576435504,68.1518909379813,-37.50305269777738,158.6210489256611,134.13348417827962,0.1051123641142705,Correct
P054,34,M,Lunge,6,2.7521439234705323,1.774995953702649,-2.788186472915582,147.54635095107068,173.4705179545091,-45.25968338753253,128.80013596227317,87.17821421309961,0.754914374356487,Incorrect
P071,47,M,Lunge,15,-1.965623140209284,-2.9931242962304623,2.8484216835450447,143.39476559807497,-41.342278451582416,85.102027435011,105.93672945300492,148.43633460711223,0.10563974037388002,Correct
P098,37,M,Push-up,19,1.3179835535802695,-1.3055740269248142,0.8890773495922408,115.1601780741056,76.50921127556296,74.30742502850359,178.47368733753257,96.1071432485769,0.34768985508939276,Correct
P006,33,M,Squat,18,0.6868860492178941,0.504231946959731,-0.4050996708033474,70.19242509791891,-50.56955842408985,147.1891265032799,134.4043677568093,33.53731243070428,0.30799151149864057,Correct
P019,42,F,Push-up,4,1.078050786843809,0.5726995888157793,0.7683271869025514,-171.21305570666104,127.54396754885732,47.540013221951114,99.83232748404568,89.00723563252562,0.3592234633916066,Incorrect
P008,39,F,Jumping Jack,8,-0.892682215994582,1.6629174493768417,-2.263554321246103,-132.3887068238211,128.89029848041258,-66.76303327434961,150.3247460393432,116.16745551947527,0.32952904340069356,Correct
P048,30,F,Push-up,16,-1.1167237590974104,0.03555752695302239,0.08431473176128534,-131.67646036867183,144.81591315245458,101.96087876471927,156.52461217756354,33.12360338436956,0.7691797167167101,Correct
P094,44,M,Jumping Jack,19,1.1052580235302223,0.05641121718582198,2.910573140038786,-171.52549765934765,-178.0332032729238,-1.0808483278945005,135.02005550180058,79.61384572349144,0.1717237339617187,Incorrect
P066,36,M,Lunge,20,-1.706740289372728,1.3518634532442029,-1.588383372919759,-137.9873633674908,-72.65107980140586,-110.34244417353173,148.1811496449589,48.66722405418915,0.8458460501073587,Correct
P016,34,F,Jumping Jack,3,-0.4820715308459693,-0.008253220402298922,1.3336685942180964,151.1087160841583,-131.7872335674254,89.06812859776551,105.5407378034457,107.17161852256302,0.8582602474777374,Correct
P024,21,F,Jumping Jack,10,-1.870952123682492,0.650946519381701,-0.3901717450097961,58.96954328788294,-16.564968759543547,-132.28869754107757,123.1130146752341,144.88150185336497,0.4909258228227109,Correct
P025,29,M,Squat,2,-2.9501709532600215,2.386644409530306,0.9147488909277213,-67.65371341364792,-1.6381286354528015,-115.86480075139349,104.56457430344545,104.95018854663515,0.10614874848925737,Incorrect
P013,46,M,Jumping Jack,4,2.8203441602284167,-0.591293954325768,-1.7706766278493473,105.60960440520478,-87.87454458132402,93.15213423665301,124.85117307283275,113.3853247663067,0.5754072390156423,Correct
P073,26,F,Jumping Jack,6,-0.40978212806148573,-0.6892495744846667,-0.17721010429438566,-4.18698469625366,80.44073713622532,97.25208986566372,140.65204699682272,77.58754805107314,0.8209313717991746,Correct
P030,36,M,Push-up,11,2.816097686518951,-2.978706048811372,2.8805562831556504,-128.83426671028442,-82.88290181197102,104.68125676951752,129.8285466463722,97.57690427422997,0.2894735192243517,Correct
P009,29,M,Lunge,14,-2.1580588813930435,0.6805575691273917,-1.8282770939039426,138.42074924153735,127.40089510200909,-74.40295520983835,143.38933566621665,95.26292516230318,0.8377474241964887,Correct
P063,26,F,Push-up,16,0.5242006767449165,-2.821368555557208,0.8186701670925425,-58.0816993548699,-116.04262746895674,131.9714846537468,135.15832560316966,121.15276143215328,0.6769188527146782,Incorrect
P040,24,M,Push-up,19,-1.7941558032525624,0.02489093836989742,0.4535864926007722,71.5893229907619,-47.79529388449791,80.16052894634623,118.60329360615808,132.82939764243542,0.9872464407428355,Correct
P007,45,F,Lunge,2,1.7404447617796484,1.8254027341933599,0.39030951774241984,-75.38610222014134,44.00559303274983,120.22826743848259,102.9074398308911,109.54631331397198,0.8247113634886656,Correct
P080,31,M,Lunge,17,1.7022179325658513,0.2995264231179786,0.6907397379097029,0.0256502425679912,37.92062536677119,75.09797450888041,112.74055752791494,147.57705623088555,0.20150046409298472,Incorrect
P032,48,F,Jumping Jack,9,-2.324357105764129,-1.382183008699944,0.013427842129368539,113.85097615094958,-151.90951967814834,28.654725148682616,108.06419267051399,129.39460710293997,0.44900405960750867,Incorrect
P061,49,M,Jumping Jack,17,2.4723867172583347,1.7170105286962274,-2.898415498454052,-123.56015528722763,124.65310038874134,-140.61788223335304,153.66800643216396,44.95760987003101,0.10350846480260822,Correct
P060,37,F,Squat,15,-1.8322221167806523,-1.381697975504767,2.4005808687787074,171.8105022861402,35.303376034719065,75.93703630270173,163.79701599711427,90.89704780634054,0.06967056681322426,Correct
P093,36,F,Push-up,7,0.6778640495361623,1.3981906856753925,1.9618729649041846,-154.72226777013856,133.1494375345806,68.56587916494627,154.83497447694833,138.38832944325242,0.706054240871172,Correct
P051,43,F,Lunge,19,2.9138017205262248,0.6615507311413875,-1.954993914473272,12.243207506581456,132.34880816203264,-67.50319201673025,147.93607322956424,143.27218424774566,0.9129318047740105,Incorrect
P040,32,F,Jumping Jack,3,2.2943792085981833,-1.9800222195119928,-0.520360935726786,149.76918696670128,16.53072853501118,84.8951168567134,117.70662184323926,75.62471261188776,0.9735755166752519,Incorrect
P079,33,M,Lunge,1,2.7393835713670143,2.4308032490651144,1.6232938841614075,160.44979855770913,147.88132463211764,18.163639235277913,153.98870031958603,117.08448738198295,0.27046635422886645,Correct
P011,38,M,Jumping Jack,4,-0.9444073726912832,-1.7961379022568258,2.880373892323706,-96.44077336328064,125.42680757284415,21.386245875629385,144.4575113990232,79.2654580370854,0.20177134185932555,Incorrect
P073,22,F,Squat,18,-2.36654614668322,2.937522444844019,2.7068222786507183,-128.1654067626689,164.92426004223756,-47.66231563714348,94.22040300188631,44.83916666153183,0.56021988706123,Correct
P016,20,M,Squat,8,-1.8699187602632994,-2.9561370680703556,2.396155198057045,80.78508011444075,126.17942348138627,-137.95738511755084,171.6850906554074,136.15335659069018,0.20086007308015796,Incorrect
P025,29,M,Lunge,19,0.0029693704596827075,-1.4190997371425818,-2.049756616205162,-164.88951542055463,115.6333863604138,-101.90575516824396,97.19584569914754,141.83437472547695,0.2959070900682186,Correct
P032,42,M,Squat,6,1.7593780696399328,-1.800838216354807,2.4868506360540295,-5.3139711490868535,-11.03022695631185,96.77939520098096,135.2437113742955,90.57006375189678,0.837226330078445,Correct
P074,37,M,Lunge,1,-2.0990781348967484,-2.9160395389772242,2.270669477706477,106.68788164554547,-103.66881826394601,-82.2810418211182,136.17622374471583,32.19689169841725,0.8104628564767061,Incorrect
P010,44,M,Jumping Jack,8,0.9583891935645426,1.394207400883893,-0.738300533001663,21.691700826060213,147.85514390717492,-179.18890043917986,165.33064698825433,127.92435008355116,0.8950732750035426,Correct
P094,38,F,Push-up,1,-1.0585343757629289,1.160554812597578,-0.6328644327824278,-112.3152243213582,80.11770712058723,178.92627160735805,172.17607509381298,87.2352439476949,0.48224351492846407,Correct
P057,21,F,Squat,19,-0.9527875656470792,1.7541057861295828,-0.24054646826903525,-4.664052190813237,-78.5707688885327,-104.15439581386649,174.57082123588134,39.00340290498823,0.5640857336934639,Incorrect
P084,38,F,Jumping Jack,11,0.9715063809475577,-1.4598087212126085,0.9370537857985015,151.65889792160146,-57.24153980796871,55.93793359334177,141.27049201310803,52.72697794457939,0.7705895081626999,Correct
P041,40,F,Push-up,15,-0.19800348280067848,-0.33398899750218014,-1.4349863041019055,42.19667209593965,66.98826426859941,153.69192164699774,151.11380071904432,48.254320827651405,0.23926553311959897,Incorrect
P098,33,M,Push-up,11,1.872199758155963,0.954681129729285,-2.862309423360332,79.73662592484715,-7.985768992678487,35.89658446821733,97.96678761713068,112.35346395836571,0.8230935912826374,Correct
P065,42,M,Push-up,19,-2.0644889420230377,-0.36138897667113845,-2.1526228524165463,-58.945003321494625,-150.66627773530743,107.65102143040468,133.912440975962,65.92913914409738,0.01755747982895517,Incorrect
P032,24,F,Jumping Jack,10,1.739689618602231,1.1839546219074943,-0.3593045545393583,-112.14584093965762,-129.07873953156349,171.4938163735734,170.80710338180563,45.32286207737319,0.7976598888118275,Correct
P095,30,M,Jumping Jack,12,-2.614588511655475,0.8038404506426531,-1.307984583442789,-87.9687972361427,88.43352606443204,129.7308333347229,131.0127435934255,140.11785914830122,0.7759079478525069,Correct
P048,38,M,Lunge,1,-1.83567671852637,-2.312113181866941,1.5870993662167914,11.943933753706176,-61.71496974654089,20.845471924210216,96.26345418900875,144.78372708189636,0.30177994984259315,Correct
P054,27,F,Push-up,7,0.9368982870189924,1.6862587264618085,-2.3598595767043715,-79.12074470014666,2.753794224734122,-49.0669450264526,108.05770281748082,46.629104732036666,0.727912358161098,Incorrect
P075,43,M,Push-up,17,2.1295539390664278,1.3240581545551091,2.504791353328823,15.107323473396406,95.98373217126925,-6.312798300974549,128.6556230191945,57.62830239718495,0.21399361416305251,Correct
P041,24,F,Push-up,10,-1.4839222335639057,0.9350063257044319,2.371963079663466,74.80509385542368,90.42321373417889,123.05742054859599,111.37754744181471,101.0544863527699,0.5762326376538783,Correct
P083,31,F,Lunge,6,-1.0368503650265224,-2.069438362373986,2.452540901599729,84.38251542130854,-119.8745903205814,127.2076596542305,125.30633268075485,48.060941939816885,0.700586774916332,Correct
P061,48,M,Push-up,17,0.22272448972043968,-1.392021307227818,1.4376599916199595,-120.71342172200636,-144.57820881634728,124.50777204901095,119.96656878024531,49.03100314843343,0.7146988824025647,Correct
P007,43,M,Jumping Jack,18,-1.730563161064186,-0.6409378104743975,-2.3580001710984044,90.1551055801907,32.8148254674324,35.00078499000395,118.70361475343569,70.38912500848681,0.9829351350223599,Incorrect
P053,22,F,Push-up,5,1.8669375695250334,-1.3204222700613395,-0.3711745717825994,62.16773025324926,86.98783461524624,-8.295869607259334,98.20481487811519,143.9004399441606,0.1820056618456638,Correct
P093,20,F,Squat,18,1.6418198700345652,-1.6331382559432113,-2.2115677691672175,-175.6781519872656,-126.34562808165226,-67.91829980556176,169.44432219779276,145.4930635627522,0.4807986288905578,Correct
P053,40,M,Jumping Jack,17,-2.1282497282053106,1.8321460209706544,2.9261951565664956,-158.8060169676897,-46.09609656218109,-178.79009213450544,152.34356281188718,131.0145899790444,0.8801045442391601,Correct
P100,46,F,Lunge,16,-0.2170216091002075,0.8293934781612142,-1.0017694596079603,52.649820669736926,133.30007854835065,95.21469750994413,146.1043717622212,113.48555015148607,0.5615126060700008,Incorrect
P097,28,F,Push-up,8,1.6489665999277285,0.3928327893015018,0.5119832513403724,-41.86659615706452,159.9203309617156,-80.28061919494031,144.58224672858663,116.48080390281032,0.8763890254240901,Incorrect
P100,28,F,Squat,13,-0.9760228133795112,-1.6442837348804769,1.6763583254653307,-127.40256015276029,-16.534886058113642,-61.31595766127853,125.68520022431929,86.3487411704881,0.434058777392235,Correct
P026,35,M,Lunge,16,0.79864093630639,2.5084593736118475,2.5236965053538727,-164.01723869893203,-151.37426374890012,123.65324094493582,164.098377796635,93.61855537866587,0.7953514211271494,Correct
P093,32,F,Lunge,11,-2.6987212712545636,-1.8529017654161024,1.5332863550481601,-122.61659735792489,-87.22927576714414,-161.18958343585658,173.70359945351447,106.13431920071858,0.8700492990135318,Correct
P061,29,M,Jumping Jack,6,0.6521325631759076,1.7697055969480626,1.047022672597425,164.70502715578198,-96.13082868640812,153.94331932467787,90.5055524095897,117.75439649935069,0.8464393697106124,Correct
P093,26,F,Lunge,3,-2.084082119996358,2.800036000231758,-0.20410930777109204,81.92363096554908,-93.97306060521949,-179.5097079221377,97.12786291542066,41.621540701266156,0.8713650445571817,Incorrect
P035,27,M,Lunge,1,1.9834999506867081,1.3625563753454166,0.6324008025031445,9.973951536345794,-2.202586063469994,158.10088133714618,150.74780556296514,56.98644116154661,0.21955469660723348,Correct
P003,43,F,Lunge,18,-0.8673032185171294,2.957152651107778,-2.435017146883021,158.95458001965306,29.96123460896561,-16.286943209970104,111.24600504507649,145.55318295632145,0.43898413061530606,Incorrect
P069,29,M,Lunge,5,-1.3106768236308257,0.9063067018676803,2.303535251767575,42.87975756537742,-135.89654807522328,-143.23585494534495,172.05344988928937,70.21707185526947,0.17457187105845973,Correct
P097,34,M,Push-up,13,2.0453338602689097,-1.69523793837663,0.2626638530393124,81.2322677810402,140.16816235020036,62.698092206827454,150.06717586046295,62.21690529698434,0.180541177442624,Correct
P064,46,M,Push-up,10,-2.6991358615691388,-1.7770830377009321,-2.759189697390344,-78.24534533788605,43.19057638120134,142.50831325963986,123.14621296428417,80.62935745491879,0.48782730785121353,Correct
P011,23,F,Push-up,5,-0.6203472039939313,-1.052614294467142,2.5194127539593847,32.0334636921105,35.01062289648195,-22.2937859348568,127.37541625014872,64.91049005199145,0.9600877547092547,Correct
P006,24,F,Push-up,14,-0.779978756549812,-2.9572198786739636,-0.06418815697878788,-128.3481920527775,175.4204394183423,68.88884545103988,152.17942547219022,40.94162310622262,0.5919113063011133,Correct
P002,31,F,Squat,17,-1.291197754502695,1.090190820497007,2.2115348493660107,-34.38606772880087,46.13183189752513,172.57057926814582,102.6867692341929,54.955335828504396,0.853845096583972,Correct
P077,30,M,Push-up,1,2.470525992008862,-1.3879932922330345,2.1413277252321414,-168.03348300482037,154.42529374842655,-93.34770346331818,169.50706922219484,106.81917570987999,0.9371839945227338,Incorrect
P065,25,F,Lunge,2,1.5055703611003333,1.8910993937565168,1.8945095247426895,-102.01388847023503,-76.94748995047497,115.36180449216772,90.429452858716,56.78190684632793,0.0865753588640713,Incorrect
P091,27,M,Push-up,7,-2.616461014848367,-0.8449640966441985,-2.6315818842278635,-153.04729340783712,-93.55338347526089,-73.71464063501642,178.10522579734794,107.72006360338025,0.16206399017954798,Correct
P040,26,F,Push-up,10,1.2881246966097244,-0.12026103922012377,-1.5176001274547468,-40.39962497739671,5.946727256803115,-26.51846400354242,105.08809323267849,42.0097073884164,0.2908417801780563,Correct
P015,35,M,Jumping Jack,20,0.1637947987727637,2.794133499362216,2.2532872347925847,123.49265926985646,3.099221149199792,-78.56428734098611,156.7900222752494,35.02516195109709,0.6167770679929719,Incorrect
P099,44,M,Lunge,7,2.405207366409475,-1.5469672617163375,2.3939463363125633,-43.943721715780896,-98.46588618579713,-19.43577056371595,93.59322363388445,133.38812191910307,0.061729218496091365,Incorrect
P030,43,M,Push-up,16,-1.1223262959098492,1.3275245845784376,-0.2515868257871636,119.39026535807159,71.87603648398118,-178.1679483258183,128.82860091387835,121.20314346500317,0.786654509859468,Correct
P006,19,F,Push-up,5,0.44497199765749773,1.5307067358325028,-0.3597511940747866,56.33939252839946,-169.33182507479043,-70.76201496110227,146.72823140827236,109.9233219415648,0.06378871692263888,Incorrect
P098,22,F,Push-up,12,0.004531648445916137,-1.674011054858189,-1.9491561966831015,3.430600787098001,68.62697011780295,-19.694136982429512,96.32047118337756,33.7079079524238,0.1584318075647846,Correct
